message,domain,id
tell me how to apply for a credit card,credit_cards,16b16ef9-fc79-44b7-b77e-7ba6cadd4548
did i go out to eat more than usual,banking,e03ef84a-ae43-4988-ae91-8b260e9febe4
i want to report fraudulent activity on my capital one,banking,2d24c143-2b7a-40ce-b14f-28e2d105acee
how low are my tires right now on air,auto_and_commute,6fe6c053-771a-4f38-9f9f-b7f4bb70d656
how do i go about setting up paycheck direct deposit,work,d8509396-9152-49d7-a91d-2af51b03582e
can you flip a coin and tell me the result,utility,abf2b5ea-75c5-4965-9323-e67b9e5fc954
i need a spider fact,small_talk,cc5899e1-7e04-4275-a7c1-a3face6c54f5
i would like to know how much i pay in taxes,work,098fd89d-86ea-4ee7-a15a-fd879c779811
what is 5 in yen and rubles,travel,ed801f59-9006-467c-aea4-424398ed0e0b
can i get to susan's house with my current tank,auto_and_commute,12095c8a-df80-4c48-9c91-d3cf5d54955f
when was my car last in the shop,auto_and_commute,304bd6c5-c4e0-4ac4-845a-4d6d159e4f6a
suggest a meal for me that comes from mexico,kitchen_and_dining,bb0dd322-54dc-4cb3-9877-18874036d97c
tell me carry-on info for united,travel,2dab1edc-6430-4199-b7e4-bfc5ae461eb6
is it ok if i use some of my pto on may 24th to may 29th,work,7d505a0d-abe2-40de-9bfe-0d33510497a2
what day is my car insurance due,banking,3ede4095-a823-4de0-a76d-486dbce825de
x card has earned how many points,credit_cards,64497ba9-356b-4281-a0f8-c2798aa74762
will i require a plug converter when i visit kenya,travel,fe93836a-dd00-43fb-b48c-07991e6b9990
thank you for your time,small_talk,091a4690-d8fe-45b1-99e6-4125cd32b164
how high is my credit limit for my navy federal card,credit_cards,a6fd5136-3942-47c0-9316-448071189515
so what kind of gas does my car need,auto_and_commute,a03b1482-1d44-421f-8673-daf422100c3f
help me get some new checks since i ran out of them,banking,d887af18-3aa8-4d47-91d3-352c0fd17ae2
what's the amount of taxes for my income,work,ef2b0763-6c23-422f-8f0b-1021f2e2431c
please help me find my phone,utility,18f151d6-7358-4139-bda9-8d0b460bf111
i need to let my bank know i am traveling to la,travel,29584efb-e35a-436e-a77e-d9011c9e892d
do you have instructions on jump starting a chevy,auto_and_commute,97a4f94a-e4e3-4144-a6ac-002e096adc94
is there anything neat to do in boston,travel,6b7d52b8-13db-451c-8595-5ea8b3aa40a4
is it safe in italy,travel,0a02d6e1-1b92-436f-93bf-ca0faec72db0
set me an alarm right now,utility,946989f6-0a34-40fa-ab87-79366e440e67
what is on my calendar next sunday,home,9734e214-275a-4a35-a24c-5f87659be6cd
what is the weather doing in austin,utility,e67bee67-3659-45dc-b67c-4d427545beaa
how much am i paid,work,d177a5d8-fcf8-41cd-b7ab-db3cad4a30c2
can you tell me if there are any shots that i am required to have before traveling to south africa,travel,50bb8098-14fa-4120-86d4-db3932b188ee
flip a two sided coin and tell me what it lands on,utility,b77f8539-8a82-4c92-8203-4eab8fe8f5ea
how much so far pto have i used,work,0fc86e79-c433-4cab-848c-5867174318b9
what exactly can you help me with,small_talk,b737e09b-0511-4b4c-b99a-936e13c99a9e
i have to roll over my 401k to a new account and i don't know how,work,b736be5b-3b2c-47e7-8485-590c8281fe19
how much of my pto is left,work,db7b6d21-51c9-4bb0-ae78-bedabb090212
find out how i can best clip my dog's nails,oos,b4c337ac-9c57-4077-89ad-60e683429ab6
is there traffic on i-95 north to new york from philadelphia,auto_and_commute,824905b4-f8aa-45fa-b8bc-a3fd84acb4d7
what is my remaining amount of pto days,work,30c31002-1af4-4239-8810-c124683e80c1
is my card set to expire soon,credit_cards,858f1ec1-eed9-4a4f-b22c-346f2c64aa55
your efforts don't go unnoticed,small_talk,c3a2e00e-6e0e-4f12-8a26-423d68a8814a
can you tell me how to jump my car,auto_and_commute,dab54cda-3009-4a08-a74d-48c3e0e952e8
i may have a fraudulent transaction,banking,4f643256-9bfd-413c-8a2e-506a45a6a7e6
what kind of mileage do i get out of gas,auto_and_commute,abb05c96-197d-4250-8617-e28d1adea994
can you help me find the routing number,banking,ab4918f9-23e7-4586-9343-3e4ab538ad6a
did i remember to put eggs on my shopping list,home,4a0c9203-bde5-4da3-b22a-907e3c2d3b02
what day is it gonna be in twenty-one days,utility,02121a76-85d3-43eb-b72a-87ec8a170206
can you tell me what time it is please,utility,da55b9a4-422e-4111-a2a0-19969d09d55c
set a reminder to take out the trash,home,4ab676f9-be39-472e-9633-5e9d68c7a824
calculate the amount of gas i currently have,auto_and_commute,758ebb48-caa5-4de8-bb7e-04f65ca0edbc
how do i cash in credit card points,credit_cards,ea862090-5b8b-449d-915e-0100fcfdf124
give me the number of a traffic attorney near here,oos,95a4bb62-7fa8-4d63-8512-ead846b98548
"tell me my routing number at my bank, community trust",banking,e5cd4c05-8b06-434f-a28d-bfdcf5bf0ae2
go to whisper mode until this movie is over,meta,34f87ca1-5520-4af4-a6b0-a5942216aaac
"for the dates april 1st to the 7th, find me round trip air tickets from la to sfo",travel,06b2eec9-e678-497e-8466-c5201533d2e8
what are some fun silly things to do in new jersey,travel,daca0dba-fb12-43e0-be68-fe868df8d5b8
is the air pressure on my tires low,auto_and_commute,cf11c6dc-5edd-4264-a85d-843a77099c07
can you check the tire pressure,auto_and_commute,30a7b351-88a3-468b-8959-a28b54bdfef0
"what day is our next free day, please",work,e7c70e23-6c26-478e-84bb-1dd2f9f0ae55
how many ounces in a gallon,utility,8bd1353f-9eb0-45a3-a27b-1ba722491de4
"i'd like to know the nutritional content of eggs, please",kitchen_and_dining,846b0a38-dfdd-44de-85d5-6c2177257485
you need to tell me my credit card's apr,credit_cards,5095895c-790e-4252-831a-7e59315ec39b
is it safe to eat chicken that has been in the fridge since monday,kitchen_and_dining,8ceb379c-afb3-40e3-b5a3-653f88ca030f
add a reminder to check how the body is decomposing,home,37dfeb76-e450-4009-b545-40a5f6a8948d
"i need assistance figuring out how to rollover my 401k, please",work,1c5440d2-604d-4446-af66-e4df590b2db0
how do i get different terms on my insurance policy,work,9e0589e2-cc4d-4c3b-a533-a23f43c34053
what is 250 times 118 times 9,utility,3a1a72cc-fa1f-4d9c-ad35-4aebf50a9c3f
what do i need to do to get new insurance,work,fdd7aab3-d5e1-4c32-8e5c-d8d07d4c86ae
i'd like for this person to know my location,utility,f4c2676b-7cab-44a0-936e-5f902b526f20
please reset your factory settings,meta,1fe6be57-fff0-4593-87a5-0be7e4591615
how soon until you send me replacement card,credit_cards,9221b843-b31f-42bb-95bb-7662e3490b00
did i add salt to my shopping list,home,5f441000-87af-48a4-b234-5cb108e0af90
do i have any calendars set for may 12th,home,3778c25d-c1ad-4343-9cc8-86aae26ad672
i want you to speak to me faster,meta,074ecf9b-4f75-400d-8cd8-b7f442624f8d
how long is it until my credit card expires,credit_cards,a48d8f20-dc52-45e6-a154-eb9b1607b5e1
what is the current time in new york,utility,7b4c99da-82d7-4010-91c0-833b7b781c49
i want to talk english,meta,5fe6381c-632a-425d-b7c5-a5d33260eaf5
how do i find when my cable bill is due,banking,8a88a300-2142-4c65-8010-0871b8e375ee
have i received any messages about my credit card application,credit_cards,8762e875-bdf1-4b03-973b-4fc80ac5eec0
"i had a pleasure talking to you, see you later",small_talk,62396b4c-cce1-4e9d-aec9-4fe57908a8a0
how much do i have to pay on my amazon card this month,banking,fafbd9a8-a7c8-454c-9259-5b75a5d09614
charge my internet bill to the corporate account,banking,422f094a-bce7-4de4-a8c5-c2945505933a
help me buy a black iphone7,home,0160c5b8-32e0-4e15-9b95-8a8aecfb2768
tell me what the meaning of life is,small_talk,d0dc8583-751f-4c9d-bf52-02367c3f147e
what is the cheapest electric guitar,oos,b1b66092-fbd3-478d-ac52-11dccee75a15
are you self employed,small_talk,ac34529f-0774-4bfd-adff-377287574ee7
tell me what the date is tomorrow,utility,c2f4c9dd-447a-4783-9de3-777e920b019e
"i don't need my reservation, cancel it",kitchen_and_dining,9670903e-1fdd-4b04-8394-4876031f88b2
where did your mom give birth,small_talk,8fb4ca7c-e3ff-422b-99a5-63d0c5d73b35
tell fred that i don't have his guitar,utility,5ed3a412-e6c7-41dd-ae11-19af3205c961
"the creator of your ai, what is their name",small_talk,a0b0bb5b-6367-4def-9460-38e134b26f9e
what's the balance of my bank accounts,banking,2b553d78-b724-4c8d-92b8-a370afa15bd2
i need dinner ideas,kitchen_and_dining,70e41e28-b0a9-4204-b772-d07dc658ae80
make the settings go back to the original,meta,cb898341-9747-4de8-a92b-e1f9f74de175
what is your place of origin,small_talk,30b44271-9f21-4a40-b359-8961ddb89cf0
can i change my credit limit,credit_cards,186725a8-48c2-409b-809e-564b6db540c6
can you tell me the tasks on my to-do list,home,fc6fb5ac-1a57-40e8-9c10-bb48b94759c4
put in for time off march 4 to march 6,work,340512f8-c1a1-4399-967a-6db72c4e0f2d
what is meant by defense,utility,dfbaa8c1-a63f-47ae-9ad2-c10e4f146108
what must i do to report my card lost,credit_cards,5be3af7f-7482-4ffa-b385-1d58b741e482
what's your age siri,small_talk,1e5e34a3-19d7-4aec-a5da-091654e55486
revert to the original configuration,meta,b91cda47-892f-4282-bc0f-cda35564721b
can you check how many miles i walked today when i was out get the info from my phone,oos,3d757032-d662-4880-b4e5-219a72ad3835
thanks for letting me know,small_talk,f16e2657-db81-438a-98d9-a940d65a0c7e
can you confirm my reservation for minnis at 4:00,kitchen_and_dining,63200e7f-1a06-43f7-924b-ff867541cd16
i go by the name jim,meta,61b17da8-1cc9-40fe-beb3-f33d2847a5d4
can you flip a coin i pick heads,utility,19a68729-02bf-45b3-83fb-0b170ab0ebd1
how much time do i have before my credit card expires,credit_cards,e0633f3b-99b0-4753-8f36-480f613b00bd
what's up with my order,home,9b326c34-6f21-4a2d-b4dc-ed3e5df4daff
tell me your funniest joke,small_talk,9c134bcb-5d74-4c42-b2d5-262a90d0fb86
please abort the current process,meta,f622a77b-1df2-463b-90b0-bc412777622a
what is the spelling of potato,utility,f46948a3-dc5f-45cf-996b-325a1a98dc38
share my meeting schedule with me,work,8b7670f8-03eb-49ba-9a77-50dd493cc7be
tell me something funny about animals,small_talk,7ac4b765-aa7d-4d81-be29-4a515e003ea7
i'd like to hire a wedding planner and need help finding one,oos,6a5cf438-dde6-4250-8470-99784543c4cd
i do not actually need my reservation anymore,kitchen_and_dining,4fffe11a-07bc-4c85-be69-4cdee74bfddc
tell me the minimum i can pay on my utilities bill,banking,cf00945f-156a-44c3-a3dd-7bd9bb539677
shoot the dice!,utility,0b406ca2-e6e6-4601-8259-35ef8334f564
target declined my card and i don't know why,credit_cards,7a9d0688-4dd6-443d-a496-24766a0aef54
how do i make chicken alfredo,kitchen_and_dining,84037098-7610-4076-8416-ec0b206a0c29
not sure to be honest,meta,5af07c1d-bb30-48a1-b626-c14ab41cc149
how long until my water bill is due,banking,f2c22494-abb6-4cb6-8076-c9521025bf13
"no, that's incorrect",meta,bb4388b9-02e7-432c-82f8-acf0b462da8b
what is the scheduled landing time for my flight,travel,68866949-6e1d-4edc-add2-a108aee09923
can you reserve a meeting space for 4:00 on thursday,work,08d54f3c-ff65-4655-8b49-1246fdf50762
how are people liking the sushi at yakamoto,kitchen_and_dining,70f9b11c-da1d-4845-adc4-6ddcefa2fbbd
how are you doing,small_talk,0f647edf-50f1-4916-8697-f42e1abbe680
hello how's it going,small_talk,9f85f7e4-cdbf-4dc3-a503-8f16b53469bc
can you tell me what song this is,home,de1e2235-9b5a-4706-9fc9-a3e3321124d8
what percent of gas do i have left,auto_and_commute,65d5aee8-4955-4d6f-bbe0-1a5dc88a6e74
search information on how to apply foundation,oos,d52c2fb7-5e3e-40fc-84d7-079944f4ae46
what is the most fun fact you know about the film industry,small_talk,3352ffc4-8fc7-4fbf-9852-7c364de53194
i need to reserve a large room or suite for 2 couples for august 15th through august 18th in seattle,travel,3f3da358-bfb6-4740-b4e2-c097e8fc19c0
i need more checkbooks for my chase account,banking,49a5b90d-e4f4-424e-86a0-2a694e44ec71
let dan know where i am,utility,e1d86125-40c1-43c5-93c6-20a8e198af9f
my insurance policy needs to be adjusted,work,54543780-8872-405d-b2b9-802c2281ff00
may i take a pto on february 7 and 8,work,966dd411-0453-4c69-bd50-a473a3ec21f0
"my card split in half, can i report it",credit_cards,f40a7cf8-c93b-4170-9978-15e553a05780
when was the last time i got paid,work,30e8e02a-e8e3-494b-aaf9-ddec38960778
look up my fico credit score,credit_cards,141f53e2-470e-409a-8871-e83772eecf9a
"when taking a flight with lion to singapore, how many carry ons are allowed",travel,e717a044-0877-4055-bebe-f24ba059a1f1
i would like to reserve a table for 2 at sam's steakhouse under the name jessie at 6:30 pm,kitchen_and_dining,9e6f3227-dd75-49c2-9211-67a9cc429fbf
no thanks,meta,ec899c8b-4dc9-4315-8730-b96ebcdf09f3
what does yolo mean,utility,c8fff3f7-d3a8-4b2d-8961-738104ff2cb1
who has seen my cellphone,utility,40416d44-8206-436e-b795-ed283744b9af
i need to know all my spending transactions,banking,57861135-b088-4a19-90f9-a08284fbb292
hold on what was that you just said,meta,058f70c5-ac1e-4a0c-9666-6b2605b2d538
i need laundry put on my list of tasks to complete,home,273bb1d3-dd54-4654-9070-412d7d2a591a
is it possible to only talk in spanish,meta,66f276dd-d230-4a5e-8c65-19643cea2add
does my car have enough gas to get to detroit,auto_and_commute,6221797a-0802-456e-85e6-1a9d283d7f6f
is there a good website to teach me how to make sushi,kitchen_and_dining,5aa87e94-e261-4159-b2a6-62d0be14b009
make a list of stocks that would be good to invest in to start making money,oos,607f486f-a7e8-45ac-80c9-15cf0a443373
please speak slower,meta,5716404c-8c15-43a3-bd39-d1a926b1ca2d
please remove fishing from my calendar for soccer,home,97d59fa5-264e-4b06-b90c-a74485e61163
tell me where my package is currently,home,062255f5-fbc4-4dab-9f54-ad7db3f1f9f6
did i put bread on my shopping list,home,6870cb23-50c8-48f2-98f2-c56c93462596
how many calories does a scoop of chocolate ice cream contain,kitchen_and_dining,0d4d9ded-efe6-4c4b-9cb1-ff3873937534
i need to order more checkbooks for my capital one account,banking,aae6e4e2-6657-473a-b51c-ff93faff42af
i am going to need a block put on my chase account right away,banking,a323e22b-1910-4c10-9d70-60f6c487f3b7
is it possible to survive in a black hole,oos,8257544d-0cf5-4054-841e-a0429aa19dc0
how many elements are on the periodic table,oos,b134d53f-f652-4a8d-aa80-8e4c64e55894
what is 543 times 344,utility,b07f9b11-3861-45e9-ad54-010fb8119dc2
what would wells fargo use as routing,banking,e7525b1a-31e7-4211-ad01-853da40149e7
can i use oil instead of vinegar,kitchen_and_dining,9ff6b303-905b-4e95-8a9d-1282a732f9a4
the speaker volume needs to be increased,meta,cc3b75a6-7b8c-4d0b-8f3c-62bf5ec27c05
what's your birthplace,small_talk,509d6d16-aeb2-4396-a3de-2e763963773b
flip a coin for me,utility,b9b03e2a-faa7-4f7f-a739-9dff3b34ccb8
tell me if taco bell takes reservations,kitchen_and_dining,566d2f32-7bf4-44fa-a2f6-f08d1caf9c4d
can you tell me if my last amazon order is coming today,home,b331365b-38a4-4bab-90d3-6b30eb5206f1
hoq many calories does pasta have,kitchen_and_dining,34828d9c-28a8-42ef-89b6-5d4bd76afdd2
schedule a time to get my oil changed,auto_and_commute,b45d41f9-5729-4a59-8952-ab955f2291b9
when did i last take my car in for maintenance,auto_and_commute,2983ab7c-6705-493d-8c63-bc564a6dede6
i need you to speak faster,meta,e06e2562-1046-470f-af51-9c39d56f2596
i have spent a lot on groceries lately,banking,09ec5c6b-5be4-4119-ba4e-316b2719b7c0
how much do i have to pay on my bills,banking,c7ccccab-ea4e-4f5f-bca1-085dd649b114
i'm thankful,small_talk,d5618e9d-02df-465f-9da6-fdfaa1b02961
cancel my reservation with carl at umami,kitchen_and_dining,e348ec9c-6803-4a7a-8d4d-1f72a305cb79
i don't understand your language; switch the language,meta,40235de1-a3fe-4f6c-8be0-c5e629d3b5b1
find me an uber to the liberty bell,auto_and_commute,6407dafe-12cc-4ab2-b7f1-3070275a5ba8
which vaccinations are required to go to viet nam,travel,998594f4-1b87-4df4-afd9-7042281bc72c
hey ai cancel it now,meta,74128525-dad4-47dc-9ffc-15320f304ce7
what have i spent on fast food recently,banking,ff14cb5b-d935-4c80-964f-1d0844dd996a
where can i go to find out my credit limit,credit_cards,b56206da-efbb-4c92-a55f-a4ea8ae096eb
change to a male british accent,meta,91c14105-1f1c-4fdf-a5ad-99ba7a2dbc20
i want to hear my to do list please,home,d225646b-f46f-4ecb-89d9-27db1629192a
whats the policy to redeem my visa reward points,credit_cards,fa4ba4f6-77a7-4389-8ae9-41cd54945564
i am going to germany soon do i need a visa,travel,bec4ae0b-2101-4048-9ca7-1741cb131d4c
i need to to the female voice,meta,ccf2074b-3243-4f4b-97e0-b766c3c58c2d
either or,meta,46d772bb-9554-47cf-84c7-88d6f7407b86
i want you to call me something else,meta,49b58b09-80b3-4cc3-a561-126b6fdad852
what would i be referred to as,meta,048fc2d2-d20c-4256-b35c-9bcb96146fff
how much pressure is in my car's tire,auto_and_commute,b76014c2-29c8-4bd0-870c-2a0af4767779
"might be true, might be false",meta,046114de-e314-47ff-95ed-472c9244e554
at what point should the flight land,travel,daeb6ff9-ffbf-4280-91b6-88b6e0fa0ad7
how do i let my bank know i'm going to vietnam,travel,d3e57d46-3150-4fac-98ad-89ec46892c5a
speak in the language english,meta,0d2f6568-c1a2-4e55-bd6f-2ce639fecb8c
what is the ai's name,small_talk,0946da93-2ce6-4e2c-acfe-543ed004200c
place my order alexa,home,2917c8a2-a3a9-4f42-aa0f-ac0bf3c7cb50
where is the closest hospital to madison square garden,auto_and_commute,237496a2-b220-4542-968d-64789c47cc7c
cancel my 6:00 reservation at the cheesecake factory,kitchen_and_dining,438b3f3d-b36a-45ec-95cc-786dcab843d4
what amount will my state taxes be,work,c3607035-e82f-4319-a317-1b10d6297698
